,Height,Overall,Acceleration,Ball control,Block,Boxout,Contact dunk,Contested shot 3pt,Contested shot mid,Defensive consistency,Defensive rebound,Draw foul,Driving dunk,Driving layup,Free throw,Hands,Help defense IQ,Hustle,Lateral quickness,Low post defense IQ,Off dribble shot 3pt,Off dribble shot mid,Offensive consistency,Offensive rebound,On-ball defense IQ,Open shot 3pt,Open shot mid,Pass perception,Passing IQ,Passing accuracy,Passing vision,Pick & roll defense IQ,Post control,Post fadeaway,Post hook,Reaction time,Shot IQ,Shot close,Shot contest,Speed,Speed with ball,Stamina,Standing dunk,Standing layup,Steal,Strength,Vertical,kmeans_label,PLAYER_ID,Name
1177,85,70,64,64,80,68,43,56,62,53,69,40,63,67,68,80,74,75,66,68,37,38,53,43,67,73,72,66,55,45,35,68,66,67,64,68,64,74,73,65,62,75,68,82,60,49,65,3,7203,Dragan Bender
1178,80,70,50,52,53,60,45,61,66,45,80,59,70,59,75,74,55,80,50,75,60,60,30,57,52,62,72,68,65,33,27,60,72,69,68,48,62,55,48,64,64,80,80,86,68,75,75,3,2754,Anthony Bennett
1179,76,70,80,76,34,33,42,66,67,47,42,59,73,72,69,70,56,70,75,52,65,66,47,31,75,77,72,62,57,65,37,76,45,50,43,65,61,69,65,76,79,81,37,79,61,64,78,3,2457,Dion Waiters
1180,80,70,70,55,80,57,62,56,29,72,59,70,77,80,64,81,77,85,71,65,37,45,37,47,77,57,48,69,36,37,38,76,47,49,39,73,59,41,79,72,66,80,62,79,57,62,78,3,4105,Jerami Grant
1181,79,70,78,56,59,64,53,26,56,53,77,70,87,53,69,90,70,78,80,68,26,57,26,58,77,56,82,66,36,33,38,73,38,30,38,65,30,44,65,88,64,75,78,78,85,70,93,3,4417,Rondae Hollis-Jefferson
1182,77,70,80,71,33,34,31,64,63,46,50,68,51,78,79,71,59,73,66,42,50,69,61,29,67,66,74,51,58,58,61,66,54,52,47,59,72,74,59,81,82,87,31,80,59,62,70,3,1424,Rodney Stuckey
1183,81,70,52,46,61,66,30,27,71,41,81,65,65,65,74,74,62,75,48,65,27,70,41,76,60,27,73,57,56,50,57,64,73,66,71,68,66,72,68,68,37,84,61,80,55,69,72,0,1285,David Lee
1184,80,70,64,59,48,57,60,27,60,60,67,59,75,70,63,73,70,95,56,65,25,36,60,60,63,50,75,60,37,35,26,64,63,43,45,68,77,81,68,71,54,84,80,89,62,50,78,4,4444,Larry Nance Jr.
1185,79,70,65,64,43,50,46,35,56,51,51,62,69,73,63,77,62,62,70,66,66,55,36,27,70,86,69,69,66,56,28,67,56,58,41,67,82,65,67,72,72,80,51,74,56,64,69,3,816,Richard Jefferson
1186,76,70,84,68,47,56,41,60,66,71,59,33,71,73,77,84,73,80,77,46,57,66,61,33,74,79,73,70,64,44,37,72,26,28,26,53,74,33,53,82,79,80,26,74,63,46,80,3,4456,Norman Powell
1187,78,70,70,76,29,52,42,32,59,52,50,74,77,76,73,71,49,74,50,31,35,50,72,57,58,70,71,55,62,69,27,57,67,49,79,48,82,79,48,66,72,85,67,76,52,56,75,1,2767,Shabazz Muhammad
1188,79,70,62,72,48,55,27,69,79,47,61,52,52,56,79,71,64,60,67,62,41,83,37,27,72,73,89,57,48,51,33,56,67,75,49,67,75,77,67,62,53,80,27,67,57,65,60,3,392,Paul Pierce
1189,73,70,77,74,36,44,25,53,66,36,48,54,25,80,81,73,60,72,58,26,57,72,76,30,58,66,73,64,76,75,66,67,36,57,25,64,86,78,64,77,77,85,25,82,58,57,64,2,1260,Raymond Felton
1190,79,70,66,60,59,55,36,68,40,61,67,41,64,68,76,77,71,91,72,63,62,37,26,42,72,71,64,54,52,58,39,79,38,48,48,70,56,59,70,68,56,84,36,76,59,59,85,3,1194,Matt Barnes
1191,81,70,65,61,44,37,37,54,51,62,48,60,72,70,72,79,67,76,67,55,43,50,32,35,71,67,71,76,59,41,37,69,43,54,41,77,67,60,77,73,79,89,37,69,72,58,72,3,1416,Corey Brewer
1192,80,70,50,41,48,71,37,67,45,47,58,55,82,66,76,67,60,78,71,64,31,37,62,48,71,81,67,49,39,36,38,69,65,62,60,56,76,89,56,55,50,81,67,77,55,73,63,3,2496,Mike Scott
1193,81,70,47,33,61,55,35,45,76,65,59,48,64,53,71,59,68,80,42,70,54,55,40,51,73,76,83,67,57,27,35,69,64,66,50,59,59,75,59,78,55,79,55,80,58,75,68,3,1532,Darrell Arthur
1194,78,70,67,60,35,49,40,40,59,70,59,49,55,63,70,76,69,88,75,51,29,49,26,54,75,72,65,64,64,41,35,75,48,53,49,73,63,70,73,66,50,88,45,75,60,75,66,3,2579,P.J. Tucker
1195,80,70,47,33,68,64,71,26,58,51,59,65,73,58,81,76,68,64,54,61,26,36,41,61,54,31,74,61,60,41,33,59,74,68,59,54,74,81,54,73,40,78,71,81,55,89,76,3,1288,Brandon Bass
1196,75,70,80,72,26,38,25,66,54,41,52,46,26,74,70,70,60,84,67,29,61,62,71,28,67,66,68,62,76,75,71,60,27,26,25,62,88,83,62,84,82,82,25,85,59,60,78,2,2361,Shelvin Mack
1197,78,70,83,74,36,34,30,71,56,66,37,29,30,78,58,81,72,85,78,25,68,58,41,29,75,73,64,70,78,77,60,75,36,51,25,56,74,59,56,82,84,80,25,72,55,48,77,3,4089,Dante Exum
1198,78,70,70,58,54,56,31,68,60,53,62,43,43,68,62,66,66,64,69,51,69,68,48,34,76,86,78,58,55,56,31,72,45,56,28,67,63,61,67,64,52,84,38,73,55,64,75,3,1519,Brandon Rush
1199,78,70,66,71,38,46,25,61,50,76,46,53,26,69,69,81,73,79,76,42,65,47,46,31,77,75,69,70,70,64,36,76,42,51,33,68,80,73,68,65,70,85,25,56,59,44,69,3,1722,Garrett Temple
1200,79,70,64,63,51,45,35,57,50,65,63,48,70,66,58,77,76,72,79,50,37,52,25,36,79,71,79,69,41,49,32,76,39,46,30,70,65,89,75,66,58,88,35,70,68,42,76,3,1346,Thabo Sefolosha
1201,73,70,86,74,31,40,30,68,67,29,53,66,69,72,71,76,63,78,58,25,68,67,25,45,58,67,66,66,67,66,70,61,25,31,25,65,56,69,65,85,85,80,25,74,64,32,86,3,4211,Tim Frazier
1202,78,70,78,67,32,65,35,43,49,65,62,48,50,72,73,81,67,88,79,50,39,55,50,37,74,72,70,73,40,43,37,70,29,35,33,75,74,62,75,73,70,80,30,69,57,60,61,3,4425,Stanley Johnson
1203,76,70,79,70,25,40,30,52,72,51,47,64,66,73,86,71,66,66,70,34,67,67,61,32,69,76,77,49,51,57,39,67,36,56,26,59,71,65,59,78,76,85,25,72,25,67,75,3,1649,Jodie Meeks
1204,82,70,48,31,54,75,69,27,64,49,73,57,67,55,65,74,67,64,45,64,27,44,34,70,58,42,70,46,57,27,32,67,68,56,69,67,69,88,67,66,41,85,69,77,53,78,75,3,1604,Jordan Hill
1205,83,70,58,50,46,80,35,33,62,27,78,63,78,73,84,61,55,80,53,53,27,35,60,60,49,65,78,52,55,35,32,52,55,57,65,63,72,88,63,74,44,85,45,75,50,72,60,0,4294,Joffrey Lauvergne
1206,83,70,42,44,50,70,45,25,79,65,84,40,56,58,62,61,75,75,37,68,25,45,25,36,73,30,83,59,60,44,58,76,70,76,66,75,60,83,75,40,30,75,70,78,70,63,54,3,365,Kevin Garnett
1207,72,70,88,78,35,38,25,74,46,43,45,57,38,77,81,78,50,90,54,25,70,43,83,28,54,83,64,50,80,77,41,64,25,25,25,52,90,55,52,76,84,80,25,82,59,52,85,2,2787,Isaiah Canaan
1208,75,70,83,75,26,36,25,38,70,51,51,71,46,68,72,62,55,79,56,30,56,78,61,29,56,71,83,36,80,78,67,54,26,51,26,59,75,75,59,70,84,95,25,70,56,39,70,2,1498,Ramon Sessions
1209,81,70,50,38,47,62,31,31,85,41,69,67,51,54,70,57,64,75,56,59,25,38,46,63,56,70,89,45,50,25,38,63,76,67,68,59,70,70,59,67,30,79,76,85,54,85,68,0,1440,Carl Landry
1210,79,70,63,60,68,39,36,72,59,66,43,46,61,67,69,75,74,35,70,54,66,56,36,37,79,78,71,70,54,35,30,74,47,51,40,66,66,61,66,65,57,78,36,74,54,49,69,3,1975,Quincy Pondexter
1211,84,70,47,34,62,73,39,25,43,49,69,62,54,61,68,70,70,93,48,64,25,27,64,60,48,28,59,54,58,26,26,72,66,62,66,62,84,75,62,80,38,82,69,78,56,66,88,4,2757,Cody Zeller
1212,82,70,39,41,78,74,59,26,64,49,79,52,56,51,71,62,58,80,48,71,25,52,49,69,48,63,80,53,56,33,56,62,54,52,54,57,69,75,57,50,42,85,29,69,54,83,75,3,2502,Kyle O'Quinn
1213,81,70,66,69,39,72,42,60,29,52,73,70,69,77,62,71,40,85,54,41,70,30,62,38,70,84,51,61,35,36,31,65,59,47,44,49,85,82,49,69,54,84,47,80,58,41,60,4,1636,Omri Casspi
1214,81,70,41,33,49,81,51,63,48,41,69,69,54,55,69,54,58,75,37,61,28,45,66,51,54,81,73,60,60,37,29,53,71,72,78,65,66,76,65,43,34,77,51,81,57,76,46,0,1451,Luis Scola
1215,74,70,80,70,39,26,25,63,67,37,49,77,25,67,76,69,48,75,67,28,64,71,57,29,57,73,81,49,69,67,68,59,28,33,25,52,67,80,52,75,84,82,25,71,74,39,72,2,4451,Cameron Payne
1216,84,70,37,31,78,61,66,36,84,61,61,61,41,43,77,63,76,46,45,66,31,50,56,45,45,63,90,56,48,26,32,62,60,57,46,47,74,84,47,64,34,78,66,84,57,73,85,0,1429,Jason Smith
1217,81,70,54,65,47,54,27,66,48,47,49,45,52,65,75,80,64,65,57,49,52,44,67,28,65,91,67,61,64,65,32,62,47,58,39,50,92,61,50,66,42,86,25,85,55,36,53,3,903,Mike Dunleavy
1218,85,70,50,27,62,77,35,30,51,45,81,53,60,55,68,59,73,66,45,69,26,45,60,67,58,45,67,57,40,26,31,59,71,43,57,80,77,55,80,54,32,80,75,73,53,68,60,3,2758,Alex Len
1219,83,70,50,30,51,65,30,25,36,60,55,65,53,55,76,63,75,83,45,75,25,31,40,61,74,25,40,69,46,30,29,73,71,53,75,74,80,60,72,59,40,77,65,90,58,68,63,4,2013,Tiago Splitter
1220,85,70,45,30,49,68,30,52,77,43,77,43,53,56,74,34,65,62,43,60,30,65,48,43,60,88,93,57,55,28,39,57,50,36,50,60,72,92,60,54,34,76,68,73,38,80,72,3,2464,Meyers Leonard
1221,74,70,81,76,33,40,30,76,58,33,42,48,34,73,81,67,52,75,41,25,68,74,53,30,56,91,77,53,63,62,53,52,28,33,25,41,72,89,41,79,83,89,25,66,59,41,68,2,2860,Seth Curry
1222,85,70,47,30,69,63,35,25,32,55,68,57,70,56,67,57,79,67,49,76,25,25,30,63,60,33,69,53,54,25,25,69,69,47,64,60,75,70,70,52,30,83,80,83,52,70,63,4,2015,Timofey Mozgov
1223,77,70,66,63,32,37,30,87,69,37,36,46,27,67,71,66,40,52,56,26,68,66,62,28,61,77,80,37,65,66,26,58,61,52,37,58,85,79,58,68,60,87,26,68,56,36,64,3,1574,Anthony Morrow
1224,84,70,25,31,73,81,56,25,25,41,67,52,53,60,51,70,76,86,40,69,25,25,41,78,61,25,41,41,64,25,25,66,64,54,66,68,76,83,68,46,34,80,56,84,56,61,57,4,1529,Kosta Koufos
1225,82,70,62,40,77,82,42,27,27,62,74,63,67,55,30,52,76,96,54,69,27,27,37,82,46,27,27,66,27,27,27,49,44,40,47,62,42,55,74,66,37,79,77,82,57,62,80,4,4115,Clint Capela
1226,83,70,42,29,77,82,30,27,27,49,74,68,46,67,46,53,71,72,36,70,27,27,44,81,52,27,38,54,42,28,27,50,68,34,46,61,79,57,61,64,38,76,64,87,52,78,83,4,2483,Festus Ezeli
1227,85,70,33,32,90,69,72,25,25,62,79,35,52,52,56,46,74,80,30,72,25,25,57,74,47,25,31,62,26,26,25,57,69,49,65,67,72,51,67,45,30,74,72,82,55,68,55,4,4053,Salah Mejri
1228,83,70,32,26,84,81,29,26,46,49,76,64,34,41,56,58,55,60,26,72,26,32,44,78,47,26,67,48,26,26,40,44,65,54,68,74,62,67,74,43,31,60,69,71,59,87,40,0,4111,Jusuf Nurkic
1229,88,70,37,30,69,82,35,25,27,60,82,65,35,45,71,35,60,45,30,68,25,25,30,82,40,25,67,68,30,40,27,50,71,55,64,68,30,86,68,37,25,70,80,75,54,67,40,0,2950,Boban Marjanovic
1230,81,69,63,69,66,63,40,39,59,70,60,63,73,72,61,70,72,83,58,71,37,50,55,52,64,71,63,63,58,33,28,66,67,63,59,81,79,55,79,61,59,85,70,83,53,68,70,3,2471,Terrence Jones
1231,81,69,67,60,57,64,52,57,70,67,47,61,67,72,61,64,67,77,69,63,39,55,52,51,69,72,71,63,55,40,40,67,68,55,62,72,69,79,72,71,71,77,62,75,51,59,65,3,7270,Mindaugas Kuzminskas
1232,82,69,68,48,68,48,48,40,62,38,57,66,93,67,71,82,76,83,67,55,35,66,38,70,66,70,76,66,62,27,27,72,72,52,50,65,48,75,65,71,60,77,88,80,57,50,81,3,7210,Marquese Chriss
1233,80,69,74,52,33,61,51,64,63,41,68,68,81,71,72,67,61,94,46,60,39,53,56,38,64,67,75,58,68,48,33,60,58,61,50,60,70,64,64,72,54,83,76,84,54,82,69,3,2329,Derrick Williams
1234,78,69,77,65,69,65,42,62,58,62,71,33,67,55,77,78,69,90,75,39,53,59,47,37,71,67,68,67,55,43,30,70,36,39,35,75,64,54,71,78,69,88,47,71,58,75,97,3,4382,Justin Anderson
1235,81,69,43,48,73,68,80,65,67,50,57,67,45,30,82,60,50,80,43,60,65,65,55,68,49,65,68,54,59,34,35,48,60,68,70,50,70,77,50,78,78,74,80,80,65,67,63,0,7268,Justin Hamilton
1236,80,69,60,57,47,58,56,49,33,66,44,62,61,63,49,73,76,90,74,74,31,28,46,47,78,69,65,56,64,28,25,77,64,55,54,68,75,81,68,67,47,75,56,74,59,60,78,3,1539,Luc Mbah a Moute
1237,74,69,77,75,25,30,25,71,62,66,41,60,25,70,70,77,62,85,54,36,69,70,36,27,71,75,78,64,72,70,63,64,31,36,39,70,78,64,68,75,81,82,25,71,65,60,68,2,2800,Raul Neto
1238,80,69,87,71,42,41,40,65,57,40,44,60,89,71,72,74,59,66,68,44,68,57,40,29,68,69,72,48,45,47,26,53,50,53,39,59,63,77,59,77,77,85,50,77,55,44,97,3,1273,Gerald Green
1239,80,69,80,70,45,39,40,45,74,30,49,30,80,68,85,72,55,70,69,40,75,73,35,31,63,76,76,57,65,53,37,57,40,57,26,69,48,77,69,77,79,80,40,65,56,60,84,3,4415,Mario Hezonja
1240,81,69,60,69,65,57,47,39,29,57,51,58,75,77,54,75,63,74,72,54,31,31,42,39,74,73,57,52,39,37,40,61,70,60,46,57,82,76,57,73,64,81,37,87,59,80,72,3,1609,James Johnson
1241,79,69,73,69,62,44,31,66,60,36,56,36,76,71,61,64,54,63,68,45,41,55,41,33,65,72,71,48,48,36,25,65,55,61,51,57,66,81,57,82,74,90,46,73,75,61,80,3,1953,Wesley Johnson
1242,80,69,40,51,46,62,34,74,49,54,65,50,54,67,61,59,70,64,39,52,42,45,74,39,68,79,80,54,62,48,30,63,57,61,45,67,87,52,67,64,38,81,54,89,57,79,60,3,1569,Anthony Tolliver
1243,80,69,64,56,28,46,36,64,62,66,52,33,41,62,71,68,66,70,66,54,63,50,51,30,69,76,69,66,62,58,41,66,44,51,46,66,80,80,66,62,62,79,36,81,67,50,60,3,4214,Joe Ingles
1244,82,69,60,55,48,63,32,73,51,37,73,59,47,59,67,66,61,75,49,72,42,29,42,47,46,77,75,59,57,42,30,47,65,71,58,65,75,79,63,63,47,81,67,72,55,64,65,3,4433,Trey Lyles
1245,77,69,79,61,44,26,30,60,67,58,39,51,62,64,77,77,61,81,67,27,46,67,58,26,67,73,77,55,57,56,30,68,42,54,26,58,81,84,58,76,75,82,28,73,57,46,82,3,1528,Courtney Lee
1246,81,69,52,36,58,76,31,38,62,46,76,62,49,59,76,68,67,92,48,61,26,38,56,58,52,69,79,44,58,26,28,62,68,59,60,61,84,53,61,75,46,80,61,74,53,75,70,0,1163,Kris Humphries
1247,81,69,78,60,55,67,42,61,35,47,56,51,81,70,57,82,65,79,68,57,40,28,42,59,68,67,59,61,45,42,30,67,37,39,37,57,73,61,57,77,65,85,52,75,60,45,82,3,2468,Maurice Harkless
1248,76,69,80,72,28,33,30,60,73,41,49,50,45,86,81,60,50,65,62,31,59,76,66,39,62,74,78,47,45,54,45,59,48,58,26,55,68,73,55,72,74,82,25,85,63,60,75,3,1651,Marcus Thornton
1249,74,69,79,59,37,37,25,47,48,52,45,67,25,74,83,69,63,71,65,36,52,64,42,30,65,72,69,69,87,79,63,63,27,35,25,63,68,82,63,80,80,86,25,77,58,39,76,2,1503,C.J. Watson
1250,73,69,86,75,31,37,25,81,74,31,41,46,26,70,78,66,50,60,63,44,49,75,46,28,59,69,82,56,80,76,65,58,31,41,25,68,66,79,68,85,85,80,25,71,57,41,70,3,2762,Trey Burke
1251,78,69,62,72,37,51,37,76,77,27,57,37,32,73,79,66,44,72,57,61,76,73,57,32,37,81,81,69,66,59,72,41,55,49,32,45,52,77,39,64,72,81,37,80,41,55,62,3,7214,Denzel Valentine
1252,76,69,78,71,45,30,30,67,68,35,43,39,50,70,58,74,46,82,55,38,70,75,45,28,55,84,73,60,65,58,40,59,42,52,35,53,73,86,53,70,82,80,25,74,56,54,78,3,2382,E'Twaun Moore
1253,81,69,70,74,52,59,30,33,69,50,69,39,40,67,70,70,64,64,43,43,27,74,50,31,58,68,81,60,74,71,48,57,36,43,40,47,76,82,47,72,70,85,50,74,70,38,66,2,4104,Kyle Anderson
1254,80,69,61,45,57,78,36,41,28,31,73,63,56,53,63,76,57,73,54,48,28,28,56,75,50,70,40,49,68,31,31,56,72,66,71,54,84,58,54,82,43,80,71,71,60,86,74,4,1972,Trevor Booker
1255,72,69,88,76,38,25,25,82,66,36,39,63,25,72,71,69,59,71,54,25,77,69,51,31,54,71,65,43,69,66,69,61,25,36,25,56,66,83,56,83,88,84,25,69,57,51,78,2,1435,Aaron Brooks
1256,80,69,64,67,42,45,27,56,56,67,50,46,57,63,69,79,66,74,65,46,54,55,62,34,68,88,68,62,51,55,31,67,39,43,30,59,74,72,55,66,64,83,37,80,53,42,64,3,2836,Hollis Thompson
1257,82,69,59,58,52,64,56,43,33,46,70,47,65,71,74,70,54,88,38,48,39,31,66,54,59,87,64,46,61,35,30,58,66,47,78,56,76,61,56,62,47,80,56,81,52,42,66,4,1648,Jonas Jerebko
1258,75,69,73,66,45,29,30,54,65,34,44,56,69,68,74,72,56,84,54,29,49,72,74,37,58,77,80,52,40,56,48,59,25,36,29,66,86,76,66,78,76,80,25,75,55,30,82,3,4219,Tyler Johnson
1259,83,69,54,57,54,79,39,25,54,34,72,58,44,64,68,63,62,80,52,62,25,42,54,62,58,49,67,58,58,51,27,62,56,54,64,63,68,55,63,76,50,80,64,87,57,48,67,4,4174,Dwight Powell
1260,81,69,46,57,57,64,35,47,63,40,77,44,50,58,74,61,61,70,53,66,27,45,60,42,53,75,76,60,64,33,26,62,64,63,60,61,75,83,61,42,30,78,50,82,50,62,64,0,2472,Andrew Nicholson
1261,75,69,87,74,41,25,25,65,73,36,46,63,26,74,68,56,47,70,64,27,52,75,46,28,64,73,82,40,79,80,53,66,27,32,25,51,74,67,51,79,84,90,25,78,69,39,74,2,1154,Devin Harris
1262,85,69,40,34,58,71,27,59,39,37,74,47,42,56,80,58,70,62,37,59,53,28,67,48,62,74,61,43,51,55,60,60,67,70,66,62,82,68,62,47,34,78,67,84,55,54,60,0,1419,Spencer Hawes
1263,75,69,77,73,54,34,30,78,68,28,47,68,43,74,80,62,59,66,46,43,66,76,48,35,46,78,83,55,58,56,58,49,25,38,25,45,73,73,45,76,76,80,25,68,59,40,69,2,2856,Ian Clark
1264,73,69,83,77,33,29,25,81,77,31,45,49,31,71,87,73,50,70,54,28,56,91,56,25,44,75,90,36,69,70,66,43,26,43,25,53,68,69,53,75,83,80,25,69,54,45,69,2,1132,Mo Williams
1265,82,69,52,35,59,66,33,27,38,48,74,63,58,40,50,69,70,85,50,73,27,30,48,55,62,40,72,43,50,32,29,60,63,56,68,66,76,70,66,61,44,80,68,82,53,78,78,4,4113,Mitch McGary
1266,82,69,43,31,64,79,36,25,31,66,66,63,77,46,65,36,79,88,46,73,27,25,36,68,69,60,68,66,58,25,25,71,41,36,46,90,58,56,90,53,36,70,66,83,60,68,81,4,984,Chris Andersen
1267,73,69,80,77,29,28,25,76,75,27,42,49,25,69,86,69,45,63,53,25,71,79,47,29,53,73,84,48,77,78,64,48,25,37,25,45,72,57,45,86,88,85,27,74,55,43,77,2,2586,Brian Roberts
1268,83,69,54,47,50,73,30,44,61,35,71,60,35,55,68,70,55,90,35,68,29,44,55,75,46,74,72,60,47,45,29,47,73,71,67,55,70,66,51,45,45,80,45,81,53,50,54,0,4454,Bobby Portis
1269,76,69,74,67,29,31,32,80,61,37,49,40,47,67,83,69,39,52,49,35,67,59,72,29,49,75,71,46,72,69,31,59,32,57,27,49,82,65,49,75,67,80,32,69,58,64,78,3,1640,Wayne Ellington
1270,82,69,35,38,57,76,39,38,59,29,75,63,49,63,74,69,59,70,37,59,29,31,64,78,43,63,76,38,50,37,41,51,77,69,78,53,51,81,58,42,29,75,69,81,49,65,49,0,7212,Domantas Sabonis
1271,85,69,39,36,80,72,30,27,35,43,73,62,58,61,63,65,73,79,32,74,27,28,38,67,63,27,53,38,60,47,48,68,73,58,75,63,48,68,72,55,33,75,73,84,56,69,52,4,7207,Jakob Poeltl
1272,83,69,47,30,51,70,30,26,47,65,77,53,47,63,59,57,74,85,37,68,26,29,35,61,69,26,74,55,59,53,34,71,63,52,58,75,83,73,75,55,32,65,60,80,57,65,58,4,1179,Anderson Varejao
1273,85,69,68,32,74,62,42,25,25,52,64,67,62,51,62,69,75,80,67,73,25,25,25,68,69,25,62,59,41,27,25,72,35,35,45,82,35,85,81,85,39,78,77,77,59,45,75,4,4390,Willie Cauley-Stein
1274,84,69,30,30,86,76,40,25,37,50,73,74,63,43,68,54,79,88,25,72,25,28,60,65,58,25,58,56,65,25,25,54,57,46,63,71,83,77,71,52,30,75,70,67,58,60,61,4,2792,Jeff Withey
1275,84,69,52,40,40,75,30,37,43,60,57,59,50,48,59,52,65,60,47,72,33,34,55,57,42,68,72,55,63,29,41,59,73,55,79,48,73,85,48,51,36,84,65,73,56,74,43,0,2347,Donatas Motiejunas
1276,84,69,40,30,58,75,30,25,34,60,64,64,49,47,76,65,65,78,35,62,25,25,55,62,50,25,68,50,53,31,27,56,69,63,75,56,85,52,56,55,34,80,65,82,50,68,72,4,2470,Tyler Zeller
1277,82,69,41,29,66,76,39,27,42,54,76,55,48,54,70,60,62,64,36,68,27,38,59,73,48,27,73,56,59,36,27,56,62,56,61,45,82,79,45,43,31,75,59,69,51,64,54,0,2733,Aron Baynes
1278,86,69,25,30,77,60,30,25,39,70,60,57,48,42,76,58,80,68,25,81,25,25,25,56,67,25,74,59,53,32,30,66,56,45,86,70,45,65,85,39,29,83,65,75,52,84,41,0,1523,Roy Hibbert
1279,83,69,25,29,84,79,64,26,26,49,82,50,39,34,64,56,63,83,52,64,26,26,49,73,52,26,28,58,62,27,34,58,62,34,60,55,82,81,55,57,40,72,64,76,77,53,39,4,1960,Cole Aldrich
1280,84,69,42,29,50,74,59,27,27,59,84,63,54,42,49,65,74,87,36,71,27,27,49,68,52,27,27,48,56,27,27,76,56,38,63,76,76,41,76,42,32,78,59,81,51,63,56,4,1719,Omer Asik
1281,78,68,76,69,79,67,42,68,61,47,68,37,72,67,76,89,67,77,69,42,57,38,42,42,69,78,71,65,67,67,65,67,46,51,49,67,57,67,72,72,74,77,57,77,59,51,77,3,7233,Caris LeVert
1282,78,68,64,71,35,62,33,69,60,63,50,56,68,77,73,76,58,66,76,42,55,65,48,34,75,75,74,72,68,56,39,73,38,63,61,67,73,59,67,67,70,80,68,76,59,43,74,3,4841,Jonathon Simmons
1283,77,68,76,69,36,35,44,64,68,44,46,63,84,74,86,75,59,79,75,47,68,71,34,29,64,76,75,53,48,57,40,63,40,64,62,79,50,73,67,78,70,84,44,77,51,54,78,3,7223,Malik Beasley
1284,78,68,74,70,55,47,30,53,73,63,49,56,71,73,71,61,72,83,77,58,52,77,33,31,73,77,82,76,56,43,39,76,41,40,38,61,72,47,61,62,62,85,58,72,65,45,82,3,2735,Justin Holiday
1285,79,68,76,73,29,45,30,62,56,57,45,56,37,73,75,77,67,72,72,47,59,59,47,27,68,77,69,69,67,70,71,66,45,42,27,75,71,70,75,73,79,77,25,77,73,43,76,3,7278,Tomas Satoransky
1286,79,68,74,76,35,35,38,70,71,48,45,72,68,72,81,72,51,66,73,52,70,71,38,30,70,76,79,50,42,43,28,65,59,67,36,61,49,59,61,72,72,85,38,71,56,51,97,3,1425,Nick Young
1287,80,68,73,65,37,58,37,59,49,57,53,51,72,69,70,78,65,82,73,61,39,44,27,43,71,74,69,78,52,47,35,68,48,42,49,58,51,73,58,74,59,85,72,77,51,57,81,3,7219,Taurean Prince
1288,79,68,70,70,46,46,31,65,57,71,58,40,71,59,83,76,70,85,68,36,64,65,36,29,74,75,70,73,50,54,29,73,39,44,29,78,75,60,73,70,64,81,31,61,51,48,72,3,2773,Tony Snell
1289,80,68,60,30,56,73,65,56,46,30,69,62,65,64,70,67,60,80,57,63,36,44,45,67,57,69,72,55,56,40,29,59,59,51,58,64,74,73,64,67,50,80,65,77,57,48,74,3,4252,JaMychal Green
1290,77,68,78,70,36,28,36,69,43,46,42,55,83,80,68,71,48,72,60,51,61,48,66,33,56,76,66,43,60,66,30,68,38,52,38,60,84,53,60,72,70,92,36,82,59,54,83,3,2760,Ben McLemore
1291,76,68,81,74,50,26,30,54,49,47,44,46,37,77,79,81,65,58,55,54,83,60,57,30,61,73,70,47,60,57,52,65,51,60,35,62,75,55,57,76,74,85,26,72,56,52,78,3,1340,Randy Foye
1292,77,68,78,79,30,30,30,61,64,40,52,65,35,77,78,81,56,80,51,29,65,65,40,40,55,76,73,60,69,70,67,54,28,32,30,60,72,76,55,76,82,80,25,79,64,49,73,2,7272,Andrew Harrison
1293,79,68,52,31,58,76,81,38,30,36,59,57,74,56,70,70,65,96,58,51,30,26,46,61,58,72,70,41,60,29,25,56,62,58,57,63,74,73,63,67,43,75,81,76,58,68,78,4,2490,Quincy Acy
1294,82,68,69,63,51,73,40,59,57,61,63,61,65,65,68,52,55,86,64,45,54,36,45,47,55,82,71,45,55,49,38,52,61,63,45,60,73,66,60,67,49,86,40,80,54,44,52,3,2615,Nemanja Bjelica
1295,77,68,80,75,46,33,35,54,68,46,49,71,64,75,63,71,60,60,57,40,55,66,61,33,58,61,69,47,70,56,61,57,48,47,36,50,80,35,50,71,79,85,36,80,55,42,72,2,2782,Archie Goodwin
1296,81,68,61,44,74,77,52,30,37,42,77,67,77,73,59,65,67,76,56,69,30,30,30,81,54,30,56,57,47,34,36,56,64,59,66,60,34,67,62,71,40,76,87,78,65,56,74,4,7227,Cheick Diallo
1297,72,68,72,71,31,39,25,50,66,36,47,36,25,74,81,68,59,73,68,29,76,69,36,31,68,66,72,50,83,80,69,59,25,42,25,62,74,59,62,76,75,94,25,82,55,60,69,2,1169,Jameer Nelson
1298,83,68,44,38,73,69,31,27,56,41,59,45,51,54,76,60,63,80,50,64,25,37,51,58,60,65,79,50,56,54,33,58,62,60,64,60,78,77,60,54,46,79,71,80,54,76,58,0,2797,Mike Muscala
1299,78,68,67,77,44,46,29,66,63,34,49,51,34,69,76,79,53,75,50,34,68,78,49,30,57,75,81,57,61,63,44,59,34,57,25,59,74,64,59,70,72,80,29,75,58,35,69,3,4098,Nik Stauskas
