,_id,Name,Position,Secondary position,Height,Overall,Open_shot_mid,Contested_shot_mid,Off_dribble_shot_mid,Open_shot_3pt,Contested_shot_3pt,Off_dribble_shot_3pt,Shot_IQ,Free_throw,Offensive_consistency,Shot_close,Standing_layup,Driving_layup,Standing_dunk,Driving_dunk,Contact_dunk,Draw_foul,Post_control,Post_hook,Post_fadeaway,Hands,Ball_control,Passing_accuracy,Passing_vision,Passing_IQ,Speed_with_ball,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,Overall_durability,On-ball_defense_IQ,Low_post_defense_IQ,Pick_&_roll_defense_IQ,Help_defense_IQ,Lateral_quickness,Pass_perception,Reaction_time,Steal,Block,Shot_contest,Defensive_consistency,Offensive_rebound,Defensive_rebound,Boxout,Potential,Intangibles
1351,2792,Jeff Withey,C,,84,69,58,37,28,25,25,25,83,68,60,77,67,43,70,63,40,74,57,63,46,54,30,25,25,65,30,52,30,61,60,75,88,81,58,72,54,79,25,56,71,58,86,71,50,65,73,76,74,65
1352,2347,Donatas Motiejunas,PF,C,84,69,72,43,34,68,37,33,73,59,55,85,73,48,65,50,30,59,73,79,55,52,40,29,41,63,36,51,52,43,74,84,60,81,42,72,59,65,47,55,48,56,40,48,60,57,57,75,75,74
1353,2470,Tyler Zeller,C,,84,69,68,34,25,25,25,25,85,76,55,52,82,47,65,49,30,64,69,75,63,65,30,31,27,53,34,55,40,72,68,80,78,77,50,62,56,65,35,50,56,50,58,56,60,62,64,75,75,80
1354,2733,Aron Baynes,C,,82,69,73,42,38,27,27,27,82,70,59,79,69,54,59,48,39,55,62,61,56,60,29,36,27,59,31,43,41,54,64,75,64,80,48,68,56,62,36,56,45,51,66,45,54,73,76,76,75,82
1355,1523,Roy Hibbert,C,,86,69,74,39,25,25,25,25,45,76,25,65,75,42,65,48,30,57,56,86,45,58,30,32,30,53,29,39,25,41,84,83,68,80,67,81,66,80,25,59,70,52,77,85,70,56,60,60,76,67
1356,1960,Cole Aldrich,C,,83,69,28,26,26,26,26,26,82,64,49,81,76,34,64,39,64,50,62,60,34,56,29,27,34,62,40,57,25,39,53,72,83,80,52,64,58,63,52,58,55,77,84,55,49,73,82,79,74,73
1357,1719,Omer Asik,C,,84,69,27,27,27,27,27,27,76,49,49,41,81,42,59,54,59,63,56,63,38,65,29,27,27,56,32,42,42,56,63,78,87,82,52,71,76,74,36,48,76,51,50,76,59,68,84,74,75,80
1358,7233,Caris LeVert,SG,SF,78,68,71,61,38,78,68,57,57,76,42,67,77,67,57,72,42,37,46,49,51,89,69,67,65,67,74,72,76,77,51,77,77,78,69,42,67,67,69,65,67,59,79,72,47,42,68,67,78,62
1359,4841,Jonathon Simmons,SG,SF,78,68,74,60,65,75,69,55,73,73,48,59,76,77,68,68,33,56,38,61,63,76,71,56,39,68,70,67,64,74,43,80,66,81,75,42,73,58,76,72,67,59,35,67,63,34,50,62,75,56
1360,7223,Malik Beasley,SG,SF,77,68,75,68,71,76,64,68,50,86,34,73,77,74,44,84,44,63,40,62,64,75,69,57,40,48,70,78,76,78,54,84,79,84,64,47,63,59,75,53,79,51,36,67,44,29,46,35,79,49
1361,2735,Justin Holiday,SG,SF,78,68,82,73,77,77,53,52,72,71,33,47,72,73,58,71,30,56,41,38,40,61,70,43,39,56,62,62,74,82,45,85,83,78,73,58,76,72,77,76,61,65,55,61,63,31,49,47,71,61
1362,7278,Tomas Satoransky,PG,SG,79,68,69,56,59,77,62,59,71,75,47,70,77,73,25,37,30,56,45,27,42,77,73,70,71,67,79,73,76,76,43,77,72,76,68,47,66,67,72,69,75,73,29,75,57,27,45,45,78,66
1363,1425,Nick Young,SF,,79,68,79,71,71,76,70,70,49,81,38,59,71,72,38,68,38,72,59,36,67,72,76,43,28,42,72,72,74,97,51,85,66,79,70,52,65,51,73,50,61,56,35,61,48,30,45,35,74,38
1364,7219,Taurean Prince,SF,PF,80,68,69,49,44,74,59,39,51,70,27,73,77,69,72,72,37,51,48,49,42,78,65,47,35,52,59,74,73,81,57,85,82,81,71,61,68,65,73,78,58,51,37,58,57,43,53,58,79,49
1365,2773,Tony Snell,SF,,79,68,70,57,65,75,65,64,75,83,36,60,61,59,31,71,31,40,39,29,44,76,70,54,29,50,64,70,70,72,48,81,85,82,74,36,73,70,68,73,78,51,46,73,71,29,58,46,72,56
1366,4252,JaMychal Green,PF,C,80,68,72,46,44,69,56,36,74,70,45,73,77,64,65,65,65,62,59,58,51,67,30,40,29,56,50,67,60,74,48,80,80,81,57,63,59,60,57,55,64,57,56,64,30,67,69,73,73,79
1367,2760,Ben McLemore,SG,SF,77,68,66,43,48,76,69,61,84,68,66,53,82,80,36,83,36,55,38,38,52,71,70,66,30,60,70,72,78,83,54,92,72,84,56,51,68,48,60,43,60,59,36,60,46,33,42,28,73,80
1368,1340,Randy Foye,SG,PG,76,68,70,49,60,73,54,83,75,79,57,55,72,77,26,37,30,46,51,35,60,81,74,57,52,60,74,76,81,78,52,85,58,79,61,54,65,65,55,47,62,56,50,57,47,30,44,26,72,81
1369,7272,Andrew Harrison,PG,,77,68,73,64,65,76,61,65,72,78,40,76,79,77,25,35,30,65,28,30,32,81,79,70,67,69,82,76,78,73,49,80,80,80,55,29,54,56,51,60,60,64,30,55,40,40,52,30,76,65
1370,2490,Quincy Acy,PF,,79,68,70,30,26,72,38,30,74,70,46,73,76,56,81,74,81,57,62,57,58,70,31,29,25,60,43,67,52,78,68,75,96,82,58,51,56,65,58,41,63,58,58,63,36,61,59,76,74,84
1371,2615,Nemanja Bjelica,PF,SF,82,68,71,57,36,82,59,54,73,68,45,66,80,65,40,65,40,61,61,45,63,52,63,49,38,55,49,67,69,52,44,86,86,77,55,45,52,55,64,45,60,54,51,60,61,47,63,73,74,80
1372,2782,Archie Goodwin,SG,,77,68,69,68,66,61,54,55,80,63,61,35,80,75,36,64,35,71,48,36,47,71,75,56,61,70,79,71,80,72,42,85,60,81,58,40,57,60,57,47,50,55,46,50,46,33,49,33,72,81
1373,7227,Cheick Diallo,C,PF,81,68,56,37,30,30,30,30,34,59,30,67,78,73,87,77,52,67,64,66,59,65,44,34,36,47,40,71,61,74,56,76,76,80,54,69,56,67,56,57,60,65,74,62,42,81,77,77,79,44
1374,1169,Jameer Nelson,PG,,72,68,72,66,69,66,50,76,74,81,36,59,82,74,25,25,25,36,25,25,42,68,71,80,69,83,75,76,72,69,60,94,73,73,68,29,59,59,68,50,62,55,31,62,36,31,47,39,73,79
1375,2797,Mike Muscala,C,PF,83,68,79,56,37,65,27,25,78,76,51,77,80,54,71,51,31,45,62,64,60,60,38,54,33,56,46,54,44,58,76,79,80,79,60,64,58,63,50,50,60,54,73,60,41,58,59,69,72,74
1376,4098,Nik Stauskas,SG,SF,78,68,81,63,78,75,66,68,74,76,49,64,75,69,29,34,29,51,34,25,57,79,77,63,44,61,72,70,67,69,35,80,75,83,57,34,59,53,50,57,59,58,44,59,34,30,49,46,73,81
1377,4233,Langston Galloway,PG,SG,74,68,64,40,46,77,71,71,79,71,56,78,76,74,25,51,30,46,25,25,33,57,74,81,57,71,77,77,78,86,48,83,70,80,57,26,60,48,60,60,53,60,41,53,36,32,54,30,72,81
1378,4163,Joe Harris,SG,SF,78,68,82,80,78,80,80,80,70,60,40,75,75,60,25,30,30,40,32,30,48,80,60,60,45,50,67,67,69,67,36,80,80,83,64,34,60,58,64,63,53,55,25,53,45,33,44,38,70,80
1379,1427,Marco Belinelli,SG,SF,77,68,79,70,62,73,54,53,90,79,61,72,82,75,25,61,30,56,30,25,50,74,68,68,38,78,49,59,58,69,33,83,73,79,56,49,58,60,50,60,56,54,25,56,41,25,38,29,73,82
1380,4449,Kelly Oubre Jr.,SF,PF,79,68,63,40,36,72,63,48,38,61,26,76,72,70,38,68,38,56,31,33,40,78,66,50,26,52,72,77,83,95,58,75,75,84,60,32,61,53,74,73,49,60,43,49,33,43,69,52,76,78
1381,1515,D.J. Augustin,PG,,72,68,73,71,70,83,67,82,75,76,50,67,71,74,25,25,25,45,27,25,54,75,76,65,67,64,89,84,89,68,28,84,82,84,47,25,45,49,43,55,43,57,27,43,45,25,40,25,74,75
1382,4295,Sean Kilpatrick,SG,,76,68,76,69,67,70,65,66,82,86,62,82,81,75,37,47,37,65,37,28,43,76,65,49,32,55,80,82,81,75,33,92,64,80,45,30,41,39,45,55,45,55,29,45,26,32,42,32,72,67
1383,2608,Marcelo Huertas,PG,,75,68,70,65,66,65,31,65,84,89,56,87,81,71,25,25,25,48,26,25,25,76,75,81,74,88,77,70,75,40,40,75,73,66,55,25,54,56,54,64,45,57,36,45,46,32,43,25,75,71
1384,1024,Nick Collison,PF,,82,68,75,57,39,39,26,26,60,65,26,77,75,57,55,46,30,48,61,59,57,56,39,41,33,53,38,68,32,63,66,75,75,78,67,71,66,69,27,65,72,53,51,72,60,71,59,73,73,70
1385,2479,Miles Plumlee,C,,83,68,28,26,26,26,26,26,57,53,35,85,68,45,75,64,40,40,59,53,55,57,30,27,26,55,37,59,46,90,75,79,88,87,56,75,59,77,39,66,67,54,79,71,55,77,65,65,75,69
1386,2377,Lavoy Allen,PF,C,81,68,65,46,32,26,26,26,77,58,50,83,77,69,50,40,40,41,55,70,59,63,44,27,28,57,49,62,53,63,60,81,80,79,47,69,49,55,48,47,57,51,56,57,40,70,64,72,73,80
1387,4438,Jordan Mickey,PF,,80,68,55,33,29,25,25,25,55,57,32,69,77,46,72,67,32,69,56,57,55,64,36,32,25,37,44,75,55,75,55,75,88,83,58,62,57,70,40,42,59,25,85,59,32,72,65,80,77,76
1388,7243,Isaiah Whitehead,PG,SG,76,67,78,72,73,76,68,65,53,74,39,74,73,70,39,84,59,63,37,34,50,60,73,61,63,63,74,69,73,74,41,79,77,81,69,54,61,64,73,59,74,69,64,73,29,41,59,49,76,61
1389,7239,Malcolm Brogdon,SG,,77,67,74,58,61,76,66,60,56,84,31,71,74,68,40,56,40,55,36,44,45,84,68,62,48,68,70,71,71,72,56,80,81,84,74,72,75,73,76,56,79,64,42,78,56,37,48,37,74,41
1390,7213,Timothe Luwawu-Cabarrot,SG,SF,79,67,71,57,62,72,59,54,48,68,30,72,76,71,40,82,60,58,38,35,48,79,71,51,58,46,75,79,78,84,42,80,78,81,65,55,69,67,77,65,75,73,50,74,45,42,60,50,78,40
1391,1444,Josh McRoberts,PF,,82,67,67,44,56,63,57,25,70,65,40,66,76,63,65,68,65,41,50,61,58,70,55,62,63,67,42,55,58,65,60,88,84,80,64,67,69,72,45,59,64,57,42,64,60,41,59,68,72,78
1392,4460,Terry Rozier,PG,,74,67,71,57,65,66,50,54,48,76,46,68,69,71,36,61,31,41,44,41,49,72,69,54,59,56,86,84,80,81,64,81,70,82,69,51,68,55,74,61,64,53,28,64,46,61,56,40,78,75
1393,7221,Thon Maker,C,PF,85,67,74,65,57,71,51,54,62,75,37,74,79,67,77,62,47,45,55,56,58,79,71,46,32,29,71,71,68,75,63,80,80,82,44,59,51,62,49,55,59,35,62,57,40,61,61,64,84,65
1394,7209,Skal Labissiere,C,PF,84,67,80,73,46,47,29,25,65,63,27,81,82,59,72,57,42,37,61,67,68,73,54,34,28,63,54,67,60,74,53,77,82,82,59,73,68,74,54,35,76,54,81,75,47,49,69,67,77,39
1395,7229,Patrick McCaw,SG,,79,67,71,51,50,71,51,46,67,72,32,60,69,70,37,72,37,60,43,41,54,70,61,41,37,59,76,76,62,69,55,86,73,82,72,56,69,69,67,76,77,72,44,77,57,35,48,37,76,70
1396,4107,Adreian Payne,PF,C,82,67,71,48,39,63,62,32,60,63,43,52,78,63,68,73,38,52,62,63,58,62,56,38,35,40,40,60,57,69,50,80,62,83,66,75,68,72,55,48,71,61,55,71,53,46,78,78,70,62
1397,1977,Greivis Vasquez,PG,SG,78,67,68,58,63,71,44,67,71,81,46,78,69,71,25,25,25,37,57,53,57,76,76,78,70,77,81,66,70,54,38,85,81,88,59,40,60,58,59,55,62,54,25,62,56,27,46,45,73,71
1398,2360,Kyle Singler,SF,SG,80,67,72,60,62,70,50,51,72,62,41,80,76,66,36,60,36,48,42,36,49,65,64,41,25,72,59,75,57,52,40,85,88,86,68,50,65,68,65,60,58,57,38,60,61,50,44,58,71,68
1399,2777,Tim Hardaway Jr.,SG,SF,78,67,71,57,53,76,63,66,64,83,41,62,78,75,31,74,31,62,34,32,49,67,72,76,33,80,72,74,75,78,55,81,83,83,58,41,60,59,52,54,51,55,36,51,36,25,45,25,72,71
1400,7236,Pascal Siakam,PF,,81,67,68,44,60,45,30,28,52,69,35,75,80,68,40,80,50,58,64,42,44,80,42,40,38,45,45,59,55,71,55,75,65,82,54,62,57,68,50,67,75,61,50,74,40,80,71,70,77,60
1401,7242,Stephen Zimmerman,C,,84,67,78,65,49,61,45,32,53,65,41,76,79,69,71,56,36,55,70,75,69,76,45,46,49,66,31,44,37,59,45,77,72,85,49,61,63,64,36,40,55,51,59,60,31,73,69,71,77,59
1402,4405,Jerian Grant,PG,,76,67,70,64,69,62,58,30,50,73,45,77,70,72,26,64,26,45,26,26,43,73,75,65,65,65,85,79,83,60,48,80,75,84,67,44,60,61,73,54,58,60,35,58,40,30,45,35,77,73
1403,1645,Dante Cunningham,SF,PF,80,67,81,58,47,73,40,26,66,66,41,58,82,52,51,52,51,34,53,48,50,72,39,54,27,70,47,49,47,66,77,81,88,82,72,66,66,70,72,64,52,54,49,52,61,36,47,58,71,82
1404,2587,Lance Thomas,SF,PF,80,67,74,55,47,73,61,35,73,78,45,80,68,63,50,67,45,54,49,50,52,54,56,35,27,63,52,64,62,72,55,80,80,83,74,63,68,63,63,54,56,52,30,56,50,34,40,35,72,70
1405,4397,Sam Dekker,SF,PF,81,67,64,62,63,70,68,66,59,67,31,72,76,70,36,71,36,41,41,26,46,67,71,41,36,48,65,75,76,75,65,85,80,81,59,36,60,52,61,58,54,59,36,54,41,46,48,46,76,66
1406,7228,Damian Jones,C,,83,67,60,38,39,30,28,28,52,56,35,69,93,74,70,52,35,69,72,52,40,70,35,34,31,48,39,65,55,87,75,75,69,78,58,67,56,66,42,40,62,58,74,67,55,72,69,68,78,40
1407,4426,Tyus Jones,PG,,73,67,72,66,68,66,66,69,68,68,46,68,70,74,25,26,25,58,31,25,36,66,76,72,69,73,77,65,72,57,34,85,87,84,54,26,57,56,61,56,56,75,31,56,26,28,41,37,77,81
1408,4106,Shabazz Napier,PG,,73,67,72,65,66,70,59,46,51,69,31,81,70,74,25,26,25,48,31,25,36,70,76,70,67,70,85,85,84,74,34,90,87,83,61,26,57,56,61,56,56,60,25,56,36,29,42,37,73,66
1409,1118,Udonis Haslem,PF,C,80,67,63,57,35,44,25,25,61,72,32,77,73,49,52,58,32,53,57,59,65,61,32,26,31,61,38,63,41,60,73,78,90,75,62,77,69,67,45,63,67,55,37,67,57,44,86,77,78,51
1410,4431,Kevon Looney,PF,C,81,67,60,38,30,52,33,28,64,69,41,65,78,64,51,46,31,48,58,51,48,62,56,52,34,62,53,66,72,63,45,85,82,84,62,59,60,65,68,60,64,26,26,64,46,70,68,67,76,82
1411,4435,Jarell Martin,PF,,81,67,72,43,32,33,25,25,62,71,48,82,81,64,73,78,38,80,58,53,50,62,46,38,31,50,47,72,50,75,72,75,52,83,46,60,50,58,42,52,50,56,54,50,28,74,60,68,76,69
1412,2476,John Jenkins,SG,,76,67,84,66,72,75,49,73,61,81,43,67,73,62,25,38,30,53,30,25,38,64,66,61,42,56,68,62,69,73,42,88,62,76,57,38,62,66,57,57,56,54,28,56,43,32,51,38,69,86
1413,4083,Troy Daniels,SG,SF,76,67,84,69,64,92,66,61,80,70,48,56,75,68,25,33,28,48,48,25,44,58,61,53,32,62,53,53,79,63,62,90,68,81,51,31,56,55,51,50,52,57,35,52,38,31,51,46,71,87
1414,629,Mike Miller,SF,PF,80,67,69,58,51,79,77,72,82,72,67,50,69,62,25,37,25,25,40,33,55,77,67,67,56,60,51,62,58,57,46,75,54,64,51,46,57,55,51,40,53,60,44,53,37,31,58,55,74,77
1415,4428,Frank Kaminsky,C,PF,85,67,68,55,44,69,47,48,75,66,58,70,78,61,43,33,30,61,69,67,68,67,47,33,30,43,44,57,58,67,42,81,74,82,51,58,54,56,35,43,52,51,53,52,33,40,61,58,77,81
1416,4242,Willie Reed,PF,C,82,67,39,28,25,25,25,25,47,52,42,81,77,47,67,67,32,51,61,62,55,56,55,37,25,39,41,60,57,69,50,75,62,83,57,67,58,67,54,47,67,52,84,70,42,80,72,67,72,61
1417,1573,Alexis Ajinca,C,,86,67,79,46,32,25,25,25,69,78,39,69,87,45,64,66,34,62,56,44,46,53,29,27,25,53,27,39,32,52,65,62,51,78,51,65,55,52,26,49,57,52,67,57,44,62,81,76,74,69
1418,2862,Dewayne Dedmon,C,,84,67,37,26,26,26,26,26,75,67,33,69,62,39,53,50,28,53,37,48,39,52,37,26,26,45,38,53,46,64,58,77,87,80,52,64,53,63,32,51,57,55,79,57,33,65,80,77,74,80
1419,7222,Dejounte Murray,PG,SG,77,66,54,57,62,63,45,54,63,63,57,67,72,72,37,62,32,55,65,37,45,85,75,69,65,71,84,80,79,57,37,77,72,80,62,40,59,55,70,65,65,60,49,65,42,38,43,38,80,64
1420,7216,Wade Baldwin,PG,SG,76,66,72,61,70,77,59,67,48,77,37,71,72,77,25,37,25,67,51,35,60,78,73,69,66,71,78,73,76,77,49,77,67,79,54,54,51,65,55,61,62,56,49,57,47,30,45,35,79,61
1421,7225,DeAndre Bembry,SF,SG,78,66,68,56,62,63,45,43,80,67,58,63,78,73,43,66,33,58,58,38,49,78,73,66,63,69,76,68,70,69,57,77,57,81,67,57,57,63,56,60,52,57,48,52,43,35,51,35,76,58
1422,7224,Malachi Richardson,SG,SF,78,66,65,65,57,77,72,66,59,69,47,50,68,67,32,67,37,51,45,43,41,77,76,57,41,52,71,74,73,82,61,78,67,83,58,52,59,55,63,59,65,58,50,65,47,33,45,37,77,72
1423,4097,James Young,SG,SF,78,66,78,75,77,61,57,47,64,54,49,73,73,74,39,64,39,65,50,41,59,79,73,54,30,51,76,67,70,66,56,80,74,83,58,33,57,57,50,57,50,60,34,50,34,34,53,43,75,83
1424,7220,Tyler Ulis,PG,SG,69,66,75,64,67,74,62,67,45,82,37,67,71,69,25,25,25,65,29,25,42,75,77,77,73,69,87,82,89,78,32,77,77,80,64,31,54,47,71,71,69,67,25,69,32,25,27,25,78,44
1425,7277,Alex Abrines,SG,SF,78,66,76,64,65,77,67,61,65,81,37,68,73,69,32,62,32,45,45,39,55,72,69,57,41,59,76,77,79,67,37,87,72,85,55,42,59,47,82,47,58,54,35,58,37,30,35,35,75,75
1426,4168,Spencer Dinwiddie,PG,SG,78,66,83,73,77,69,48,65,69,59,34,37,67,63,34,44,34,60,41,39,47,78,78,64,69,65,82,74,79,66,30,80,56,76,67,41,66,57,67,58,67,57,25,67,29,36,47,40,75,77
1427,4486,Delon Wright,PG,,77,66,67,46,54,73,49,58,55,71,37,55,72,75,25,27,27,57,25,25,43,69,72,72,68,71,80,70,72,69,58,80,80,84,69,30,60,60,72,72,63,60,48,63,37,42,59,40,77,80
1428,4419,Richaun Holmes,PF,,81,66,71,54,38,50,27,26,75,65,56,47,80,69,61,71,36,60,61,68,53,68,54,38,31,36,44,65,60,81,60,80,75,82,54,62,54,58,52,51,56,56,77,76,41,64,50,60,75,80
1429,4169,Glenn Robinson III,SF,SG,79,66,64,43,56,71,67,45,68,65,41,78,74,59,71,76,71,66,48,40,51,64,46,33,29,36,68,82,67,96,38,80,57,83,59,48,55,56,59,49,60,59,49,60,26,33,53,46,71,64
1430,7226,Brice Johnson,PF,C,82,66,69,55,51,26,25,25,57,74,47,76,81,62,77,80,47,58,70,67,64,67,32,30,32,51,46,66,62,82,51,77,67,82,49,65,51,50,54,47,52,56,65,51,37,67,62,60,77,47
1431,4840,Maurice Ndour,PF,,81,66,69,55,48,63,47,31,64,72,32,67,73,55,82,77,32,57,45,49,38,67,57,45,28,37,45,69,57,67,38,77,82,74,57,61,59,65,62,55,57,48,65,38,47,71,69,67,75,67
1432,4388,Anthony Brown,SF,,78,66,76,65,64,69,52,47,71,81,42,53,68,67,42,77,32,47,49,41,52,76,47,34,26,37,75,81,67,90,50,80,75,83,58,49,56,57,60,50,61,56,39,61,27,30,50,47,75,82
1433,7040,Briante Weber,PG,SG,74,66,75,64,66,69,47,56,41,71,25,60,66,70,25,31,25,41,25,26,28,80,71,60,64,58,80,80,80,75,46,80,80,82,75,25,72,73,79,70,53,75,25,53,71,30,42,27,72,60
1434,1723,Alonzo Gee,SF,SG,78,66,67,35,56,65,34,31,63,62,45,51,76,65,45,80,40,59,42,49,54,76,67,32,27,53,67,76,75,87,62,80,65,85,70,51,65,55,70,55,58,59,37,58,40,39,53,30,70,70
1435,7275,Livio Jean-Charles,SF,PF,81,66,65,51,59,55,32,27,75,67,27,70,67,69,32,47,32,55,47,61,66,63,61,53,27,45,51,67,59,77,48,74,72,73,67,65,65,63,57,61,71,67,48,71,37,54,62,47,75,62
1436,4420,R.J. Hunter,SG,,78,66,77,70,53,75,71,74,46,89,61,75,75,72,26,46,31,32,35,29,55,75,73,55,32,59,66,72,68,69,33,83,73,82,46,33,53,49,52,51,61,70,51,61,31,29,56,34,75,80
1437,2778,Reggie Bullock,SF,SG,79,66,78,45,56,85,65,52,66,85,51,80,69,62,36,46,36,46,38,26,47,62,64,70,33,68,60,67,68,72,50,80,70,80,52,46,64,59,52,46,54,55,31,54,36,37,58,42,72,62
1438,7246,A.J. Hammons,C,,84,66,76,57,27,47,27,25,47,67,47,75,79,60,72,67,30,57,70,67,51,77,35,46,31,47,27,41,35,67,70,77,81,79,47,73,54,71,31,37,62,55,80,71,42,70,72,69,75,27
1439,7211,Deyonta Davis,PF,,82,66,57,44,33,27,25,25,44,58,32,71,80,64,82,72,42,37,62,59,57,74,59,29,29,27,36,62,56,63,57,77,72,82,63,72,69,76,60,42,66,36,80,69,42,63,71,64,80,52
1440,4160,Josh Huestis,SF,PF,79,66,57,53,49,76,57,36,32,63,27,68,71,55,37,57,37,29,37,39,37,78,49,31,34,31,66,66,64,80,66,75,80,83,75,58,72,74,75,71,76,70,39,76,62,37,30,30,74,57
1441,7276,Davis Bertans,PF,SF,82,66,75,56,60,81,68,50,71,79,51,74,74,60,61,51,31,41,48,39,62,72,64,34,27,41,49,62,57,49,47,77,77,68,48,48,50,51,60,54,46,54,51,46,46,43,46,41,75,80
1442,2578,Pablo Prigioni,PG,,75,66,70,59,63,71,49,60,87,80,45,63,73,69,25,25,25,25,25,25,28,79,71,79,65,80,76,70,72,57,36,81,79,77,53,25,59,39,46,77,43,82,25,43,35,45,44,34,71,84
1443,4093,Noah Vonleh,PF,,82,66,67,47,36,59,26,26,50,70,30,58,75,46,70,65,35,62,55,67,52,80,53,27,26,26,58,65,56,75,58,80,75,82,53,60,49,67,45,40,64,54,51,64,30,61,70,62,75,80
1444,4922,Cristiano Felicio,C,PF,82,66,59,25,25,25,25,25,36,67,25,74,75,51,81,74,31,62,56,54,44,55,31,29,41,40,49,68,66,78,79,75,88,82,50,65,54,61,46,41,63,53,66,63,31,66,79,70,75,58
1445,4971,Willy Hernangomez,C,,81,66,62,43,36,27,25,25,73,72,47,72,78,51,72,62,42,59,67,67,61,45,32,27,30,55,35,52,49,46,65,77,82,80,56,69,55,63,45,58,57,40,59,54,47,70,59,45,75,85
1446,7237,Ivica Zubac,C,,85,66,49,36,29,25,25,25,49,68,29,66,82,62,79,59,30,49,62,69,53,79,34,44,30,46,37,39,36,74,67,79,74,80,49,63,50,59,44,39,54,54,67,64,34,74,66,69,77,53
1447,7273,Marshall Plumlee,C,,85,66,58,42,35,26,25,25,60,56,35,65,84,37,70,45,40,58,62,60,48,54,35,45,43,48,32,59,54,57,68,79,67,78,49,61,66,67,25,45,58,53,42,58,45,70,74,70,70,51
1448,7231,Georgios Papagiannis,C,,86,66,54,35,28,25,25,25,65,62,37,74,81,59,77,67,37,49,62,65,46,77,32,32,34,39,35,57,57,66,57,77,72,75,41,55,45,56,43,35,59,51,66,51,42,67,63,66,79,85
1449,7038,Alan Williams,PF,C,80,66,45,27,27,27,27,27,38,57,28,66,73,51,58,62,31,37,42,28,30,47,31,28,28,31,38,67,56,67,74,80,80,79,47,55,48,58,31,44,71,48,52,57,36,78,85,78,70,83
1450,7248,Paul Zipser,SG,SF,80,65,67,64,59,72,53,49,49,79,25,70,75,70,52,82,57,52,59,50,59,60,63,55,38,51,67,68,69,75,58,77,74,82,72,52,65,62,72,52,49,49,54,50,47,63,57,57,78,55
1451,7249,Michael Gbinije,PG,SG,79,65,67,49,67,74,59,67,55,63,30,72,71,69,42,62,37,47,45,49,42,61,67,62,59,65,79,83,82,81,57,82,72,81,57,45,55,51,72,57,58,59,37,58,57,43,53,58,76,44
1452,4162,K.J. McDaniels,SG,SF,78,65,56,34,40,73,48,40,56,76,31,63,71,69,71,76,46,50,41,46,44,82,56,54,25,50,72,88,76,85,48,76,65,82,66,47,62,54,70,61,80,63,69,80,41,57,51,48,72,56
1453,4187,Jordan McRae,SG,SF,77,65,71,63,72,82,68,71,44,71,56,70,77,78,36,76,36,74,41,29,52,75,68,36,66,38,74,78,78,67,58,90,82,90,47,46,44,41,66,56,66,51,31,66,26,32,43,37,77,54
1454,4177,Lamar Patterson,SG,SF,77,65,64,36,51,62,61,59,77,70,57,79,77,52,37,47,27,29,55,47,48,71,68,67,49,57,71,75,75,65,74,81,77,76,58,67,61,59,57,52,75,55,32,75,37,27,53,62,70,82
1455,7230,Juan Hernangomez,PF,,81,65,73,55,44,71,51,41,61,69,37,79,79,61,57,51,37,39,54,67,65,69,61,47,34,59,49,66,63,67,48,77,77,83,61,61,65,59,61,44,59,54,47,65,52,62,58,57,79,62
1456,7250,Georges Niang,SF,PF,80,65,64,56,57,78,65,61,47,77,37,77,72,67,25,42,30,48,71,67,68,71,64,57,59,67,60,52,49,69,46,85,77,84,55,57,62,59,35,57,69,60,25,69,37,49,51,56,75,42
1457,4476,Rashad Vaughn,SG,SF,77,65,67,67,55,71,56,55,58,76,51,49,72,71,31,66,36,58,44,42,40,76,75,46,26,44,81,80,80,78,64,81,68,83,57,51,58,54,54,54,64,57,49,64,46,27,42,32,75,76
1458,4114,Jordan Adams,SG,,77,65,74,59,70,75,58,41,76,57,47,75,76,76,42,37,32,65,47,55,57,74,73,61,73,65,69,57,63,48,60,70,50,83,49,35,48,51,49,39,59,85,59,59,25,43,43,45,73,77
1459,7247,Jake Layman,SF,,81,65,71,59,37,77,66,48,58,74,27,67,77,62,47,57,37,48,51,46,42,52,59,45,39,49,61,71,66,81,62,77,78,78,63,57,64,53,67,59,55,57,45,56,42,46,55,47,75,46
1460,1381,Ronnie Price,PG,SG,74,65,69,50,54,76,62,38,43,72,25,58,78,75,25,49,25,42,25,25,35,60,71,66,62,70,75,69,77,75,48,81,90,77,72,25,71,70,72,56,74,81,43,74,56,32,37,25,70,71
1461,7274,Jonathan Gibson,PG,,74,65,71,71,70,79,67,69,57,71,57,73,79,76,25,67,27,51,25,25,37,79,71,59,57,63,77,73,76,78,37,77,82,77,48,25,49,47,48,59,57,74,25,57,27,36,29,29,72,64
1462,2004,Jeremy Evans,PF,SF,81,65,59,32,26,62,29,26,74,66,45,63,79,49,80,84,45,62,57,47,49,69,45,27,27,59,40,63,60,91,48,80,83,78,53,52,64,55,35,63,62,54,65,62,45,43,67,61,70,74
1463,4112,Bruno Caboclo,SF,SG,81,65,67,65,63,70,48,56,67,69,39,68,77,67,49,69,39,28,29,29,41,83,61,57,27,61,77,73,72,77,40,80,78,80,48,37,47,55,47,68,48,72,57,48,34,37,30,45,75,83
